asset_id,current_los,method_1_cost,method_2_cost,method_3_cost,weight,SHAPE_Leng
1010481,6.2,19523.7,78094.8,341664.75,0.53,169.757798
1010482,7.8,30543.2,122172.8,534506,0.84,236.2874665
1010483,7.7,993,3972,17377.5,0.03,14.17279314
1010484,5.7,9529.425,38117.7,190588.5,0.35,113.8522004
1010485,5.8,376.275,1505.1,7525.5,0.01,7.993380699
1010486,5.8,13344,53376,266880,0.49,250.7928963
1010487,1.9,3239.6,12958.4,56693,0.09,51.27667836
1010488,4.4,2253.4,9013.6,39434.5,0.06,38.68759352
1010489,2.9,764.7,3058.8,13382.25,0.02,9.64106034
1010490,7,11004.3,44017.2,192575.25,0.3,79.99055529
1010491,8.1,30190.9,120763.6,528340.75,0.83,368.4247676
1010492,7,10205,40820,178587.5,0.28,145.8246406
1010493,7.1,3334.5,13338,58353.75,0.09,54.97472551
1010494,6.9,4963.2,19852.8,86856,0.14,55.64519836
1010495,5.2,2805.2,11220.8,49091,0.08,42.78650937
1010496,6.8,26079.5,104318,456391.25,0.71,238.4052337
1010497,4.6,31939.5,127758,638790,1.16,457.4207654
1010498,6.7,5115.6,20462.4,89523,0.14,75.53008171
1010499,4.6,7720.8,30883.2,135114,0.21,62.13886953
1010500,6.7,7377.8,29511.2,129111.5,0.2,79.16903948
1010501,5.3,4865.025,19460.1,97300.5,0.18,87.22125748
1010502,5.2,11171.7,44686.8,195504.75,0.31,65.39895203
1010503,6.9,62578.3,250313.2,1095120.25,1.71,458.5258741
1010504,4.6,14042.6,56170.4,245745.5,0.38,119.1100181
1010505,3.8,39480.3,157921.2,690905.25,1.08,483.9990885
1010506,3.1,1512.1,6048.4,26461.75,0.04,35.17315675
1010507,7.3,1673.8,6695.2,29291.5,0.05,21.42375422
1010508,2.6,53277,213108,932347.5,1.46,461.2466046
1010509,7.4,874.1,3496.4,15296.75,0.02,17.34183353
1010510,5.7,5363.5,21454,93861.25,0.15,63.27141002
1010511,5.735363592,28716.2,114864.8,502533.5,0.79,368.9832176
1010512,7.8,5833.6,23334.4,102088,0.16,72.85560399
1010513,6.3,2477.7,9910.8,43359.75,0.07,28.39997189
1010514,7,24814.6,99258.4,434255.5,0.68,176.45447
1010515,6.1,10047.8,40191.2,175836.5,0.27,142.1991804
1010516,4.5,21341.9,85367.6,373483.25,0.58,265.1856773
1010517,4.7,1538.9,6155.6,26930.75,0.04,25.78310607
1010518,6,16123.6,64494.4,282163,0.44,124.1281442
1010519,7.1,11530.8,46123.2,201789,0.32,93.70010511
1010520,5.2,8273,33092,144777.5,0.22,71.13985922
1010521,6.4,1092.7,4370.8,19122.25,0.03,14.63340779
1010522,4.3,3918.8,15675.2,68579,0.11,68.28969288
1010523,5.4,2814.4,11257.6,49252,0.08,41.44292539
1010524,6.7,11665.3,46661.2,204142.75,0.32,94.15749891
1010525,5.581976241,3008.6,12034.4,52650.5,0.08,48.05496702
1010526,6.8,41606.775,166427.1,832135.5,1.51,400.0846058
1010527,7.5,740.1,2960.4,12951.75,0.02,12.0768
1010528,6.1,850.9,3403.6,14890.75,0.02,19.77834191
1010529,5.720704351,21241.7,84966.8,371729.75,0.58,205.9051943
1010530,8,1073.9,4295.6,18793.25,0.03,18.04918494
1010531,5.6,84282.9,337131.6,1474950.75,2.3,513.4349004
1010532,5,3052.7,12210.8,53422.25,0.08,45.91786208
1010533,4.4,2485.6,9942.4,43498,0.07,43.43815025
1010534,6.1,5339.2,21356.8,93436,0.15,80.25681186
1010535,7.9,5098.7,20394.8,89227.25,0.14,58.34485103
1010536,3.3,2298.5,9194,40223.75,0.06,15.06871043
1010537,4.3,15965.3,63861.2,279392.75,0.44,167.8841305
1010538,6.7,2565,10260,44887.5,0.07,27.61153823
1010539,6,2756.8,11027.2,48244,0.08,39.84874783
1010540,3.7,3089.5,12358,54066.25,0.08,33.21629431
1010541,5.8,5319.6,21278.4,93093,0.15,93.92104977
1010542,7,10329.7,41318.8,180769.75,0.28,88.23618341
1010543,7,4259.4,17037.6,74539.5,0.12,40.79819598
1010544,7.3,5423.3,21693.2,94907.75,0.15,83.18781484
1010545,6.6,6314,25256,110495,0.17,88.05141292
1010546,5.8,5156.5,20626,90238.75,0.14,87.57734379
1010547,7.3,234.7,938.8,4107.25,0.01,6.976217442
1010548,5,10018.2,40072.8,175318.5,0.27,125.8749753
1010549,3.7,6477,25908,113347.5,0.18,77.46974803
1010550,5.615894578,4197.7,16790.8,73459.75,0.11,48.24648904
1010551,6.9,3792.6,15170.4,66370.5,0.1,70.39456838
1010552,6.3,3105.2,12420.8,54341,0.08,49.55887513
1010553,5.3,3029.9,12119.6,53023.25,0.08,34.90918568
1010554,7.4,7699.2,30796.8,134736,0.21,93.3688161
1010555,7.5,30281.9,121127.6,529933.25,0.83,245.5551637
1010556,7.7,19375.2,77500.8,339066,0.53,147.3069522
1010557,6,28209.3,112837.2,493662.75,0.77,352.6314674
1010558,6.1,9212.5,36850,161218.75,0.25,118.0707045
1010559,5.5,200192.8,800771.2,3503374,5.48,1140.668964
1010560,5.3,4927.575,19710.3,98551.5,0.18,91.33924462
1010561,5.3,4349.7,17398.8,86994,0.16,79.16323455
1010562,6.3,16779.4,67117.6,293639.5,0.46,239.9988604
1010563,6.1,10470.9,41883.6,183240.75,0.29,186.7734346
1010564,7.7,3663.5,14654,64111.25,0.1,46.6797021
1010565,5.3,1466.7,5866.8,25667.25,0.04,18.2600932
1010566,7.8,33410.6,133642.4,584685.5,0.91,184.5469097
1010567,4.3,134892.2,539568.8,2360613.5,3.69,809.2597308
1010568,5.5,10917.075,43668.3,218341.5,0.4,99.56758779
1010569,7.6,55751.3,223005.2,975647.75,1.52,721.7814228
1010570,6.7,483.1,1932.4,8454.25,0.01,9.83886447
1010571,3.9,3246.5,12986,56813.75,0.09,46.10180047
1010572,6,13709.7,54838.8,239919.75,0.37,126.3932186
1010573,7,1620.1,6480.4,28351.75,0.04,30.87565508
1010574,3.7,13222.2,52888.8,231388.5,0.36,80.64650608
1010575,3.7,4208.7,16834.8,73652.25,0.12,30.73427241
1010576,4.6,27025.2,108100.8,472941,0.73,307.5511083
1010577,7.4,1289.8,5159.2,22571.5,0.04,18.10660346
1010578,6.2,3016.3,12065.2,52785.25,0.08,46.83801929
1010579,5.4,2466.7,9866.8,43167.25,0.07,36.46738812
1010580,5.3,26271.9,105087.6,459758.25,0.72,326.5878423
1010581,3.8,3464.6,13858.4,60630.5,0.09,53.15389879
1010582,6.8,504,2016,8820,0.01,11.11302613
1010583,6.9,1769.4,7077.6,30964.5,0.05,24.01445115
1010584,6.4,618.6,2474.4,10825.5,0.02,11.51620226
1010585,5.7,3787.3,15149.2,66277.75,0.1,54.42298759
1010586,6.1,1744.9,6979.6,30535.75,0.05,31.19436976
1010587,5.3,50799.3,203197.2,888987.75,1.39,641.9644794
1010588,5.4,62317.9,249271.6,1090563.25,1.7,633.163475
1010589,6.4,494.3,1977.2,8650.25,0.01,9.9941293
1010590,6,14981.1,59924.4,262169.25,0.41,108.4727262
1010591,8.3,944.5,3778,16528.75,0.03,16.43155065
1010592,5.6,31777.7,127110.8,556109.75,0.87,443.0187185
1010593,2.1,39355.5,157422,688721.25,1.08,388.3594613
1010594,5.9,617.7,2470.8,10809.75,0.02,10.00657926
1010595,2.3,965.3,3861.2,16892.75,0.03,16.25214167
1010596,4.3,1491.9,5967.6,26108.25,0.04,19.91729772
1010597,6.6,1761.9,7047.6,30833.25,0.05,37.09503948
1010598,4.9,1181.3,4725.2,20672.75,0.03,20.12426011
1010599,6.3,4819,19276,84332.5,0.13,61.83825376
1010600,7.9,10862.1,43448.4,190086.75,0.3,136.5696524
1010601,5.50584372,1673.2,6692.8,29281,0.05,23.06741439
1010602,6,12156.4,48625.6,212737,0.33,123.8814749
1010603,6.7,2980.2,11920.8,52153.5,0.09,40.62255072
1010604,6,55877.1,223508.4,977849.25,1.53,644.5657528
1010605,7,23339.8,93359.2,408446.5,0.64,229.0957031
1010606,6.8,1871.9,7487.6,32758.25,0.05,25.74964679
1010607,6.7,31404.4,125617.6,549577,0.86,192.8150078
1010608,5.454246214,2825.85,11303.4,56517,0.1,54.54901644
1010609,4.1,646.2,2584.8,12924,0.02,13.39649403
1010610,5.3,1062.7,4250.8,18597.25,0.03,16.57433627
1010611,5.3,18336.8,73347.2,320894,0.5,183.0401086
1010612,7.3,1942.6,7770.4,33995.5,0.05,27.02548311
1010613,3.4,4283.8,17135.2,74966.5,0.12,39.40498078
1010614,7.7,6347.6,25390.4,111083,0.17,84.88419449
1010615,5.8,2466.1,9864.4,43156.75,0.07,31.58188967
1010616,5.56381055,5070.5,20282,88733.75,0.14,67.10800233
1010617,5.6,1738.3,6953.2,30420.25,0.05,23.08821866
1010618,4.9,2108.7,8434.8,36902.25,0.06,28.83334941
1010619,8.1,3243.6,12974.4,56763,0.09,34.17571371
1010620,6.8,6173,24692,108027.5,0.17,76.77761726
1010621,5.3,1353.2,5412.8,23681,0.04,16.61357558
1010622,7.8,502.8,2011.2,8799,0.01,13.01011125
1010623,7.7,1167.4,4669.6,20429.5,0.03,16.98811934
1010624,6.6,808.5,3234,14148.75,0.02,13.9779455
1010625,4.7,2974.2,11896.8,52048.5,0.08,33.88002519
1010626,5.966470259,51197,204788,895947.5,1.4,514.3258153
1010627,6.3,5999.5,23998,104991.25,0.16,43.80305376
1010628,4.2,10747.4,42989.6,188079.5,0.29,131.5869669
1010629,7.5,12225.5,48902,213946.25,0.33,129.4377871
1010630,7.5,3147.2,12588.8,55076,0.09,24.65474599
1010631,5.7,9346.8,37387.2,163569,0.26,108.2186335
1010632,4.5,7596.5,30386,132938.75,0.21,128.9876772
1010633,4.9,32338.2,129352.8,565918.5,0.88,298.5044844
1010634,5.9,13669.9,54679.6,341747.5,0.75,184.433005
1010635,6.7,648.6,2594.4,11350.5,0.02,10.00084253
1010636,7,17548.1,70192.4,307091.75,0.48,114.2346484
1010637,5.6,7583.2,30332.8,132706,0.21,87.03390016
1010638,6.2,33146.5,132586,580063.75,0.91,390.349379
1010639,5.7,113270.8,453083.2,1982239,3.09,874.0137785
1010640,5.1,14003.2,56012.8,245056,0.38,160.3983398
1010641,4,3637.3,14549.2,63652.75,0.1,51.01619067
1010642,6,18173.5,72694,318036.25,0.5,138.2261531
1010643,5.6,34519.9,138079.6,604098.25,0.94,398.7632356
1010644,7.5,13223.6,52894.4,231413,0.36,109.0986922
1010645,5.6,11713.4,46853.6,204984.5,0.32,148.9457799
1010646,6.7,43039.9,172159.6,753198.25,1.18,368.1647158
1010647,5.8,88507.1,354028.4,1548874.25,2.42,832.1857916
1010648,9.4,26953.9,107815.6,471693.25,0.74,178.8281788
1010649,7.6,1449.1,5796.4,25359.25,0.04,25.35448445
1010650,5,53024.9,212099.6,927935.75,1.45,497.3743666
1010651,6.3,20501.3,82005.2,358772.75,0.56,249.5677356
1010652,5,3240,12960,56700,0.09,33.21947694
1010653,5.6,37795.5,151182,661421.25,1.03,452.3061706
1010654,5.572618826,3679.9,14719.6,64398.25,0.1,69.74207198
1010655,7.3,3495.1,13980.4,61164.25,0.1,48.98124137
1010656,6.1,110176.6,440706.4,1928090.5,3.01,726.6807353
1010657,6.6,2274,9096,39795,0.06,36.75362048
1010658,7,1215.4,4861.6,21269.5,0.03,15.67192804
1010659,5.8,16714,66856,292495,0.46,213.3010115
1010660,5.8,837.5,3350,14656.25,0.02,13.72355099
1010661,3,486.4,1945.6,8512,0.01,9.88299589
1010662,5.797453778,29293.4,117173.6,512634.5,0.8,380.5497904
1010663,4.7,587.5,2350,10281.25,0.02,24.68048386
1010664,4.7,15369.3,61477.2,268962.75,0.42,106.6441042
1010665,5.9,108021.3,432085.2,1890372.75,2.95,1199.252408
1010666,8.5,52891.3,211565.2,925597.75,1.45,466.7161629
1010667,6.7,9170.1,36680.4,160476.75,0.25,67.92725928
1010668,7.7,16894.2,67576.8,295648.5,0.46,145.8319998
1010669,6.1,33842.2,135368.8,592238.5,0.93,354.9611523
1010670,5.8,1999.2,7996.8,39984,0.07,38.29409152
1010671,4.9,14838.9,59355.6,259680.75,0.41,77.96983464
1010672,6.8,41839.7,167358.8,732194.75,1.14,307.0742411
1010673,5.577703568,2994.2,11976.8,52398.5,0.08,43.99948615
1010674,6.7,4530.1,18120.4,79276.75,0.12,53.34465573
1010675,5.4,4309.9,17239.6,75423.25,0.12,50.56764112
1010676,5.2,7531.6,30126.4,131803,0.21,110.6059553
1010677,5.6,14638.9,58555.6,256180.75,0.4,136.1875873
1010678,6.4,6849.9,27399.6,119873.25,0.19,81.17006386
1010679,7.7,35762.2,143048.8,625838.5,0.98,282.2934084
1010680,6,1465.9,5863.6,25653.25,0.04,23.29894537
1010681,5.543331715,390.7,1562.8,6837.25,0.01,9.534323678
1010682,5.538829066,2500.5,10002,43758.75,0.07,34.53271966
1010683,3.5,5567.025,22268.1,111340.5,0.2,60.94204889
1010684,4.9,33084.4,132337.6,578977,0.9,275.5542967
1010685,8,29481.5,117926,515926.25,0.81,216.4045316
1010686,4.6,668,2672,11690,0.02,15.2278819
1010687,7.1,608.1,2432.4,10641.75,0.02,11.04990209
1010688,6,28962.3,115849.2,506840.25,0.79,322.1994791
1010689,7,960.8,3843.2,16814,0.03,13.92068172
1010690,2.1,75992.5,303970,1329868.75,2.07,787.8959921
1010691,4,2300.6,9202.4,40260.5,0.06,34.33184504
1010692,6.5,5599.5,22398,97991.25,0.15,104.9974459
1010693,7.1,955.4,3821.6,16719.5,0.03,13.6181365
1010694,6,60975.5,243902,1067071.25,1.67,752.0934965
1010695,6.3,22642.1,90568.4,396236.75,0.62,239.5106097
1010696,5.1,69620.4,278481.6,1218357,1.9,540.1469594
1010697,5,13221.7,52886.8,231379.75,0.36,129.6236398
1010698,5.7,61372.1,245488.4,1074011.75,1.67,629.8615284
1010699,6.3,3661.8,14647.2,64081.5,0.1,49.6319328
1010700,6.3,11104.2,44416.8,194323.5,0.3,102.2548483
1010701,7.6,21763.6,87054.4,380863,0.6,123.9591911
1010702,4,3019,12076,52832.5,0.08,51.79435176
1010703,6.249502053,86601.9,346407.6,1515533.25,2.37,887.4364016
1010704,6.288507876,86395.8,345583.2,1511926.5,2.36,856.6212055
1010705,5.6,492,1968,8610,0.01,10.46555177
1010706,6.1,26476.9,105907.6,463345.75,0.72,298.6440084
1010707,7.3,97968.1,391872.4,1714441.75,2.68,866.4940215
1010708,5,911.1,3644.4,15944.25,0.02,16.22302471
1010709,6.5,6650.2,26600.8,116378.5,0.18,99.92437464
1010710,4.1,411.825,1647.3,8236.5,0.02,10.50921173
1010711,7,46567.1,186268.4,814924.25,1.27,366.2658452
1010712,5.657792461,9311.5,37246,162951.25,0.25,102.0204023
1010713,5.9,2507.3,10029.2,43877.75,0.07,36.78322133
1010714,4.3,584.6,2338.4,10230.5,0.02,10.81597015
1010715,4.7,559,2236,9782.5,0.02,10.63366693
1010716,4.1,628.125,2512.5,12562.5,0.02,13.10969765
1010717,4.1,7404.15,29616.6,148083,0.27,134.7684017
1010718,2,2113.2,8452.8,36981,0.06,29.6446132
1010719,6,30069,120276,526207.5,0.82,218.0384346
1010720,8.1,3345.9,13383.6,58553.25,0.09,28.28052996
1010721,4.9,940.9,3763.6,16465.75,0.03,22.1387203
1010722,5.4,8607.9,34431.6,150638.25,0.24,116.6180738
1010723,5.2,6914,27656,120995,0.19,118.5280207
1010724,5.8,2994.8,11979.2,52409,0.08,32.72812569
1010725,5,2843.2,11372.8,49756,0.08,41.44515514
1010726,7.1,797.9,3191.6,13963.25,0.02,12.66846216
1010727,5.5,2435,9740,42612.5,0.07,38.66274588
1010728,6.6,1264.8,5059.2,22134,0.03,19.31426396
1010729,5.2,38295.8,153183.2,670176.5,1.05,416.0269225
1010730,6.2,2805.8,11223.2,49101.5,0.08,42.34091122
1010731,5.8,25435,101740,445112.5,0.7,279.064121
1010732,5.2,34116,136464,597030,0.93,385.125208
1010733,4,761.2,3044.8,13321,0.02,12.2597
1010734,5.554554581,4683.1,18732.4,81954.25,0.13,61.18918798
1010735,5.2,742.1,2968.4,12986.75,0.02,12.20441639
1010736,6.3,2490.8,9963.2,43589,0.07,33.25176772
1010737,4.4,407.1,1628.4,7124.25,0.01,5.098391113
1010738,8.2,14470,57880,253225,0.4,175.9315418
1010739,7.7,1532.8,6131.2,26824,0.04,28.19214461
1010740,5.3,32722.9,130891.6,572650.75,0.89,253.868477
1010741,5.745052852,25559.5,102238,447291.25,0.7,341.4488191
1010742,5.6,5117.6,20470.4,89558,0.14,62.80588364
1010743,4.9,23318.2,93272.8,408068.5,0.64,292.3974817
1010744,4.9,2775.3,11101.2,48567.75,0.08,41.63028216
1010745,5.2,42936.9,171747.6,751395.75,1.17,490.7103339
1010746,4,3284.4,13137.6,57477,0.09,35.34571726
1010747,4,10374.3,41497.2,181550.25,0.28,90.22316425
1010748,6.3,30416.8,121667.2,532294,0.83,382.3835405
1010749,5.5,371.8,1487.2,6506.5,0.01,6.97425618
1010750,5.582283019,530.7,2122.8,9287.25,0.01,13.42296668
1010751,7.5,174.2,696.8,3048.5,0.004714098,7.026856301
1010752,7.4,269.5,1078,4716.25,0.01,9.255495488
1010753,7,6422.8,25691.2,112399,0.18,82.84533762
1010754,4.9,3672.2,14688.8,64263.5,0.1,38.85139726
1010755,6.3,1655.7,6622.8,28974.75,0.05,24.56023301
1010756,8.1,3650.1,14600.4,63876.75,0.1,24.76385326
1010757,6.4,753.7,3014.8,13189.75,0.02,15.67106261
1010758,3.8,452.8,1811.2,7924,0.01,9.265097364
1010759,6.9,1982.4,7929.6,34692,0.05,32.64482995
1010760,4,10436.6,41746.4,182640.5,0.29,110.4579164
1010761,4.8,28488.8,113955.2,498554,0.78,208.1914994
1010762,4.4,695.3,2781.2,12167.75,0.02,11.98070017
1010763,4.4,7686,30744,134505,0.21,35.78104228
1010764,4.9,5912.7,23650.8,103472.25,0.16,51.48752087
1010765,4.9,32911.1,131644.4,575944.25,0.9,220.8717519
1010766,7,3138.9,12555.6,54930.75,0.09,53.61649418
1010767,7.3,514.9,2059.6,9010.75,0.01,10.12906109
1010768,5.2,1959.7,7838.8,34294.75,0.05,21.93190632
1010769,6.2,17903.9,71615.6,313318.25,0.49,212.9062853
1010770,4.3,601.5,2406,10526.25,0.02,11.77320103
1010771,3.4,3379.4,13517.6,59139.5,0.09,58.99173741
1010772,5.1,571.4,2285.6,9999.5,0.02,13.29030063
1010773,6.3,502.1,2008.4,8786.75,0.01,10.00592143
1010774,6.3,921.2,3684.8,16121,0.03,18.75874454
1010775,6.5,5688.8,22755.2,99554,0.16,85.05248399
1010776,4.7,18520.2,74080.8,324103.5,0.51,171.1594308
1010777,4.4,43307.8,173231.2,757886.5,1.18,534.0256463
1010778,4.9,5849.9,23399.6,102373.25,0.16,80.4681351
1010779,6.5,113696,454784,1989680,3.11,1433.691369
1010780,6.5,44336.8,177347.2,775894,1.21,553.5936947
1010781,5.5,8107.2,32428.8,141876,0.22,54.08683628
1010782,5.5,24256.7,97026.8,424492.25,0.66,322.7428135
1010783,4.7,14790.5,59162,258833.75,0.4,211.0607097
1010784,4.9,3121.1,12484.4,54619.25,0.09,49.41266636
1010785,4.8,555.1,2220.4,9714.25,0.02,11.23432982
1010786,9.2,438.6,1754.4,7675.5,0.01,9.851808172
1010787,7,1505.2,6020.8,26341,0.04,16.49340643
1010788,5.9,19144.3,76577.2,335025.25,0.52,235.386434
1010789,6.4,4647.5,18590,81331.25,0.13,50.29205202
1010790,7,16605.7,66422.8,290599.75,0.45,197.1311226
1010791,4.6,16577.9,66311.6,290113.25,0.45,203.7007262
1010792,3.9,15507.2,62028.8,271376,0.42,156.8546652
1010793,4.4,1415.9,5663.6,24778.25,0.04,28.56447875
1010794,6.4,4063.1,16252.4,71104.25,0.11,56.96492035
1010795,5.4,12156.2,48624.8,212733.5,0.33,126.0923
1010796,5.2,2044,8176,35770,0.06,29.31073032
1010797,5.7,5196.3,20785.2,90935.25,0.14,87.79231257
1010798,6.3,412.7,1650.8,7222.25,0.01,89.49452004
1010799,9.2,1358.15,5432.6,33953.75,0.07,25.20603899
1010800,6.6,12534.7,50138.8,219357.25,0.34,149.9137354
1010801,5.579710883,4424.1,17696.4,77421.75,0.12,40.82876356
1010802,6.8,37947.7,151790.8,664084.75,1.04,458.9907359
1010803,4.1,3647.6,14590.4,63833,0.1,120.9222958
1010804,4.8,959.9,3839.6,16798.25,0.03,17.6601359
1010805,5.7,2862.1,11448.4,50086.75,0.08,60.91162684
1010806,3.3,4610,18440,80675,0.13,75.45608429
1010807,6.6,4270,17080,74725,0.12,83.73433538
1010808,5.620819979,13074.5,52298,228803.75,0.36,151.6156834
1010809,5.494119643,566.9,2267.6,9920.75,0.02,13.60659868
1010810,5.7,10489.8,41959.2,183571.5,0.29,153.0263381
1010811,8.2,504.7,2018.8,8832.25,0.01,9.978100008
1010812,4.1,8914.6,35658.4,156005.5,0.24,85.47902048
1010813,4.7,13789.1,55156.4,241309.25,0.38,68.61710372
1010814,7.1,11916,47664,208530,0.33,157.3074119
1010815,6.5,4065.5,16262,71146.25,0.11,50.88085349
1010816,5.588991042,3390.3,13561.2,59330.25,0.09,44.81865928
1010817,4.7,39467.1,157868.4,690674.25,1.08,350.6530326
1010818,7.5,4531.8,18127.2,79306.5,0.12,76.09343824
1010819,7.2,8239.4,32957.6,144189.5,0.23,98.49488085
1010820,7.5,916.8,3667.2,16044,0.03,20.24678422
1010821,5.8,21678.5,86714,379373.75,0.59,224.3617314
1010822,7.1,1671.2,6684.8,29246,0.05,25.2928602
1010823,6.8,25115.2,100460.8,439516,0.69,285.0935063
1010824,6.4,4039.9,16159.6,70698.25,0.11,59.69504798
1010825,6.9,5698.6,22794.4,99725.5,0.16,61.01684646
1010826,7,7141.7,28566.8,124979.75,0.2,75.34208191
1010827,4.8,297.8,1191.2,5211.5,0.01,8.915661704
1010828,4.8,8514.5,34058,149003.75,0.23,94.59725591
1010829,6.4,23689,94756,414557.5,0.65,283.9769364
1010830,6.2,1663.6,6654.4,29113,0.05,32.00608041
1010831,1.5,758.8,3035.2,13279,0.02,14.57107201
1010832,5.570037585,4027.3,16109.2,70477.75,0.11,64.82576328
1010833,3.6,17195.6,68782.4,300923,0.47,186.2316172
1010834,6.012232368,60224.7,240898.8,1053932.25,1.65,606.135564
1010835,6.9,36534.8,146139.2,639359,1,527.2764289
1010836,7.1,4261.125,17044.5,85222.5,0.16,50.17560861
1010837,5.2,3772.4,15089.6,66017,0.1,41.57133291
1010838,5.5,1541.2,6164.8,26971,0.04,21.14707114
1010839,5.8,14095.8,56383.2,246676.5,0.39,107.2311519
1010840,5.508645821,1681.7,6726.8,29429.75,0.05,29.30601174
1010841,5.8,2713,10852,47477.5,0.07,41.54811614
1010842,6.7,4519.9,18079.6,79098.25,0.12,50.23300632
1010843,6.4,4619.2,18476.8,80836,0.13,44.86642741
1010844,6.4,2844.8,11379.2,49784,0.08,33.01648434
1010845,4.9,2422.1,9688.4,42386.75,0.07,25.01663159
1010846,4.6,22077.4,88309.6,386354.5,0.6,133.0696732
1010847,5.536675967,3555.3,14221.2,62217.75,0.1,48.75971374
1010848,5.586536445,9048.8,36195.2,158354,0.25,119.8941365
1010849,4.5,1428.75,5715,35718.75,0.08,37.426473
1010850,6.8,16930.2,67720.8,296278.5,0.46,144.99364
1010851,5.9,8596.3,34385.2,150435.25,0.24,65.00279248
1010852,6.1,5791.5,23166,101351.25,0.16,69.20687179
1010853,6.1,6189.6,24758.4,108318,0.17,72.82971798
1010854,6.1,8015,32060,140262.5,0.22,57.79389418
1010855,5.55391802,3971.6,15886.4,69503,0.11,54.73192489
1010856,7.1,17792,71168,311360,0.49,208.5971097
1010857,5.957038828,46543.1,186172.4,814504.25,1.27,510.2119306
1010858,6.1,1297.6,5190.4,22708,0.04,34.85329653
1010859,6.2,3799,15196,66482.5,0.1,63.81260172
1010860,6,998.9,3995.6,17480.75,0.03,20.00454856
1010861,6.3,1160.8,4643.2,20314,0.03,16.12528829
1010862,5.3,22462.9,89851.6,393100.75,0.61,132.0263193
1010863,5.7,851.7,3406.8,14904.75,0.02,25.14844405
1010864,6.7,6129.7,24518.8,107269.75,0.17,81.5872781
1010865,5,1917.5,7670,33556.25,0.05,30.72956255
1010866,4.6,3252.9,13011.6,56925.75,0.09,51.96244042
1010867,4.8,1230.2,4920.8,21528.5,0.03,25.36414101
1010868,8.5,256.7,1026.8,4492.25,0.01,7.50286864
1010869,8,190.4,761.6,3332,0.01,6.442216542
1010870,4.5,31519.2,126076.8,551586,0.86,261.0238028
1010871,8.5,14302.7,57210.8,250297.25,0.39,109.4265444
1010872,5,2011.6,8046.4,35203,0.05,31.53611568
1010873,7.4,2459.4,9837.6,43039.5,0.07,42.62610042
1010874,6.2,12633.3,50533.2,221082.75,0.35,145.5666362
1010875,6.3,432.5,1730,7568.75,0.01,10.7379302
1010876,4.5,11843.1,47372.4,207254.25,0.32,115.003969
1010877,6,127105,508420,2224337.5,3.47,812.1837962
1010878,7.6,6561.1,26244.4,114819.25,0.18,109.6997803
1010879,4.4,17909.7,71638.8,313419.75,0.49,231.6041154
1010880,3.2,9453.8,37815.2,165441.5,0.26,74.84954879
1010881,5.5,11566.6,46266.4,202415.5,0.32,113.0733073
1010882,4.6,21744.7,86978.8,380532.25,0.59,256.8857731
1010883,6,3674,14696,64295,0.1,57.20350286
1010884,5.722238159,16632.1,66528.4,291061.75,0.45,184.3488566
1010885,8.9,1160.4,4641.6,20307,0.03,11.04948906
1010886,5.7,8639.4,34557.6,151189.5,0.24,76.75124713
1010887,7.1,42793.8,171175.2,748891.5,1.17,264.3372863
1010888,5.62546273,11311.6,45246.4,197953,0.31,160.9594923
1010889,3.8,10532.7,42130.8,184322.25,0.29,104.0006949
1010890,5.6,7654.6,30618.4,133955.5,0.21,51.00831476
1010891,5.6,6582.3,26329.2,115190.25,0.18,48.27131395
1010892,5.8,13036.875,52147.5,260737.5,0.48,247.9825617
1010893,4.1,2148.8,8595.2,37604,0.06,32.72798017
1010894,8.2,69179.9,276719.6,1210648.25,1.9,374.2907617
1010895,7.5,4770.6,19082.4,83485.5,0.13,42.03650786
1010896,4.6,10260.8,41043.2,179564,0.28,146.1467725
1010897,4.6,1129.4,4517.6,19764.5,0.03,15.94925041
1010898,5.3,1705.1,6820.4,29839.25,0.05,27.9466872
1010899,6.1,5190.9,20763.6,90840.75,0.14,96.35275917
1010900,6.2,13832.3,55329.2,242065.25,0.38,127.9996182
1010901,6,16821.1,67284.4,294369.25,0.46,191.3954976
1010902,7,19408.4,77633.6,339647,0.53,272.7460385
1010903,4.8,20406.2,81624.8,357108.5,0.56,126.135647
1010904,6.8,56286.4,225145.6,985012,1.54,449.0219167
1010905,6,4041.075,16164.3,80821.5,0.15,49.44260333
1010906,8.4,63916.4,255665.6,1118537,1.75,701.4786526
